abs_time,cam,rtp_seq
1777726053.342133,0,11190
1777726053.342155,0,11191
1777726053.342176,0,11192
1777726053.342198,0,11193
1777726053.342220,0,11194
1777726053.342241,0,11195
1777726053.342264,0,11196
1777726053.342287,0,11197
1777726053.342311,0,11198
1777726053.342333,0,11199
1777726053.342354,0,11200
1777726053.342376,0,11201
1777726053.342400,0,11202
1777726053.342421,0,11203
1777726053.342446,0,11204
1777726053.342466,0,11205
1777726053.342486,0,11206
1777726053.342505,0,11207
1777726053.342527,0,11208
1777726053.342547,0,11209
1777726053.342567,0,11210
1777726053.342587,0,11211
1777726053.342607,0,11212
1777726053.342627,0,11213
1777726053.342647,0,11214
1777726053.342667,0,11215
1777726053.342687,0,11216
1777726053.342707,0,11217
1777726053.342730,0,11218
1777726053.342750,0,11219
1777726053.342770,0,11220
1777726053.342789,0,11221
1777726053.342808,0,11222
1777726053.342827,0,11223
1777726053.342847,0,11224
1777726053.342867,0,11225
1777726053.342885,0,11226
1777726053.342905,0,11227
1777726053.342932,0,11228
1777726053.342958,0,11229
1777726053.342978,0,11230
1777726053.342997,0,11231
1777726053.343019,0,11232
1777726053.343038,0,11233
1777726053.343058,0,11234
1777726053.343076,0,11235
1777726053.343096,0,11236
1777726053.343115,0,11237
1777726053.343134,0,11238
1777726053.343153,0,11239
1777726053.343172,0,11240
1777726053.343191,0,11241
1777726053.343211,0,11242
1777726053.343230,0,11243
1777726053.343250,0,11244
1777726053.343270,0,11245
1777726053.343290,0,11246
1777726053.343310,0,11247
1777726053.343332,0,11248
1777726053.343353,0,11249
1777726053.343375,0,11250
1777726053.343396,0,11251
1777726053.343416,0,11252
1777726053.343437,0,11253
1777726053.343457,0,11254
1777726053.343478,0,11255
1777726053.343498,0,11256
1777726053.343518,0,11257
1777726053.343538,0,11258
1777726053.343556,0,11259
1777726053.343577,0,11260
1777726053.343598,0,11261
1777726053.343619,0,11262
1777726053.343638,0,11263
1777726053.343662,0,11264
1777726053.343683,0,11265
1777726053.343703,0,11266
1777726053.343724,0,11267
1777726053.343745,0,11268
1777726053.343764,0,11269
1777726053.343786,0,11270
1777726053.343806,0,11271
1777726053.343825,0,11272
1777726053.343845,0,11273
1777726053.343863,0,11274
1777726053.343884,0,11275
1777726053.343903,0,11276
1777726053.343931,0,11277
1777726053.343956,0,11278
1777726053.343977,0,11279
1777726053.343997,0,11280
1777726053.344018,0,11281
1777726053.344038,0,11282
1777726053.346400,2,19883
1777726053.346432,2,19884
1777726053.346458,2,19885
1777726053.346481,2,19886
1777726053.346504,2,19887
1777726053.346526,2,19888
1777726053.346549,2,19889
1777726053.346571,2,19890
1777726053.346593,2,19891
1777726053.346614,2,19892
1777726053.346637,2,19893
1777726053.349736,1,26467
1777726053.349769,1,26468
1777726053.349795,1,26469
1777726053.349818,1,26470
1777726053.349841,1,26471
1777726053.349863,1,26472
1777726053.349885,1,26473
1777726053.349906,1,26474
1777726053.349971,1,26475
1777726053.378457,2,19894
1777726053.378493,2,19895
1777726053.378520,2,19896
1777726053.378544,2,19897
1777726053.378566,2,19898
1777726053.378588,2,19899
1777726053.378612,2,19900
1777726053.378635,2,19901
1777726053.378658,2,19902
1777726053.378682,2,19903
1777726053.378705,2,19904
1777726053.390602,1,26476
1777726053.390632,1,26477
1777726053.390657,1,26478
1777726053.390682,1,26479
1777726053.390705,1,26480
1777726053.390728,1,26481
1777726053.390749,1,26482
1777726053.390771,1,26483
1777726053.390793,1,26484
1777726053.390815,1,26485
1777726053.406293,0,11283
1777726053.406354,0,11284
1777726053.406403,0,11285
1777726053.406448,0,11286
1777726053.406491,0,11287
1777726053.406534,0,11288
1777726053.406576,0,11289
1777726053.406618,0,11290
1777726053.406659,0,11291
1777726053.406700,0,11292
1777726053.406742,0,11293
1777726053.407649,0,11294
1777726053.407687,0,11295
1777726053.407721,0,11296
1777726053.407756,0,11297
1777726053.407789,0,11298
1777726053.407823,0,11299
1777726053.407857,0,11300
1777726053.407890,0,11301
1777726053.407931,0,11302
1777726053.407967,0,11303
1777726053.408000,0,11304
1777726053.408033,0,11305
1777726053.424517,2,19905
1777726053.424549,2,19906
1777726053.424574,2,19907
1777726053.424598,2,19908
1777726053.424621,2,19909
1777726053.424644,2,19910
1777726053.424666,2,19911
1777726053.424688,2,19912
1777726053.424710,2,19913
1777726053.424742,2,19914
1777726053.424774,2,19915
1777726053.424800,2,19916
1777726053.432096,1,26486
1777726053.432135,1,26487
1777726053.432162,1,26488
1777726053.432186,1,26489
1777726053.432214,1,26490
1777726053.432245,1,26491
1777726053.432276,1,26492
1777726053.432305,1,26493
1777726053.432332,1,26494
1777726053.432359,1,26495
1777726053.435332,0,11306
1777726053.435365,0,11307
1777726053.435389,0,11308
1777726053.435412,0,11309
1777726053.435433,0,11310
1777726053.435453,0,11311
1777726053.435474,0,11312
1777726053.435495,0,11313
1777726053.435515,0,11314
1777726053.464699,1,26496
1777726053.464743,1,26497
1777726053.464774,1,26498
1777726053.464801,1,26499
1777726053.464827,1,26500
1777726053.464851,1,26501
1777726053.464876,1,26502
1777726053.464912,1,26503
1777726053.464959,1,26504
1777726053.464989,1,26505
1777726053.465298,2,19917
1777726053.465334,2,19918
1777726053.465361,2,19919
1777726053.465385,2,19920
1777726053.465407,2,19921
1777726053.465430,2,19922
1777726053.465453,2,19923
1777726053.465475,2,19924
1777726053.465498,2,19925
1777726053.465520,2,19926
1777726053.476158,0,11315
1777726053.476197,0,11316
1777726053.476224,0,11317
1777726053.476250,0,11318
1777726053.476274,0,11319
1777726053.476297,0,11320
1777726053.476319,0,11321
1777726053.476344,0,11322
1777726053.476368,0,11323
1777726053.476392,0,11324
1777726053.506619,2,19927
1777726053.506658,2,19928
1777726053.506686,2,19929
1777726053.506710,2,19930
1777726053.506734,2,19931
1777726053.506757,2,19932
1777726053.506779,2,19933
1777726053.506802,2,19934
1777726053.506828,2,19935
1777726053.506851,2,19936
1777726053.509590,1,26506
1777726053.509623,1,26507
1777726053.509648,1,26508
1777726053.509673,1,26509
1777726053.509695,1,26510
1777726053.509717,1,26511
1777726053.509740,1,26512
1777726053.509761,1,26513
1777726053.509784,1,26514
1777726053.518720,0,11325
1777726053.518754,0,11326
1777726053.518780,0,11327
1777726053.518803,0,11328
1777726053.518826,0,11329
1777726053.518848,0,11330
1777726053.518871,0,11331
1777726053.518893,0,11332
1777726053.518914,0,11333
1777726053.518951,0,11334
1777726053.518973,0,11335
1777726053.538861,2,19937
1777726053.538900,2,19938
1777726053.538937,2,19939
1777726053.538964,2,19940
1777726053.538988,2,19941
1777726053.539010,2,19942
1777726053.539038,2,19943
1777726053.539060,2,19944
1777726053.539082,2,19945
1777726053.539108,2,19946
1777726053.550486,0,11336
1777726053.550528,0,11337
1777726053.550557,0,11338
1777726053.550584,0,11339
1777726053.550609,0,11340
1777726053.550634,0,11341
1777726053.550658,0,11342
1777726053.550681,0,11343
1777726053.550705,0,11344
1777726053.550730,0,11345
1777726053.550867,1,26515
1777726053.550905,1,26516
1777726053.550946,1,26517
1777726053.550975,1,26518
1777726053.550999,1,26519
1777726053.551022,1,26520
1777726053.551046,1,26521
1777726053.551071,1,26522
1777726053.551092,1,26523
1777726053.584165,2,19947
1777726053.584203,2,19948
1777726053.584230,2,19949
1777726053.584255,2,19950
1777726053.584278,2,19951
1777726053.584301,2,19952
1777726053.584322,2,19953
1777726053.584344,2,19954
1777726053.584366,2,19955
1777726053.584390,2,19956
1777726053.584413,2,19957
1777726053.592334,1,26524
1777726053.592369,1,26525
1777726053.592400,1,26526
1777726053.592423,1,26527
1777726053.592448,1,26528
1777726053.592472,1,26529
1777726053.592495,1,26530
1777726053.592517,1,26531
1777726053.592540,1,26532
1777726053.592562,1,26533
1777726053.595589,0,11346
1777726053.595622,0,11347
1777726053.595649,0,11348
1777726053.595672,0,11349
1777726053.595695,0,11350
1777726053.595718,0,11351
1777726053.595740,0,11352
1777726053.595762,0,11353
1777726053.595784,0,11354
1777726053.595807,0,11355
1777726053.624648,1,26534
1777726053.624679,1,26535
1777726053.624704,1,26536
1777726053.624730,1,26537
1777726053.624753,1,26538
1777726053.624778,1,26539
1777726053.624803,1,26540
1777726053.624828,1,26541
1777726053.624852,1,26542
1777726053.624876,1,26543
1777726053.625273,2,19958
1777726053.625310,2,19959
1777726053.625337,2,19960
1777726053.625361,2,19961
1777726053.625383,2,19962
1777726053.625404,2,19963
1777726053.625425,2,19964
1777726053.625448,2,19965
1777726053.625474,2,19966
1777726053.625498,2,19967
1777726053.625519,2,19968
1777726053.625541,2,19969
1777726053.636231,0,11356
1777726053.636261,0,11357
1777726053.636285,0,11358
1777726053.636309,0,11359
1777726053.636331,0,11360
1777726053.636353,0,11361
1777726053.636375,0,11362
1777726053.636397,0,11363
1777726053.636419,0,11364
1777726053.666634,2,19970
1777726053.666684,2,19971
1777726053.666720,2,19972
1777726053.666758,2,19973
1777726053.666802,2,19974
1777726053.666837,2,19975
1777726053.666871,2,19976
1777726053.666901,2,19977
1777726053.666945,2,19978
1777726053.666979,2,19979
1777726053.667009,2,19980
1777726053.669760,1,26544
1777726053.669795,1,26545
1777726053.669822,1,26546
1777726053.669845,1,26547
1777726053.669868,1,26548
1777726053.669892,1,26549
1777726053.669913,1,26550
1777726053.669962,1,26551
1777726053.669986,1,26552
1777726053.678613,0,11365
1777726053.678645,0,11366
1777726053.678671,0,11367
1777726053.678694,0,11368
1777726053.678718,0,11369
1777726053.678741,0,11370
1777726053.678763,0,11371
1777726053.678785,0,11372
1777726053.678806,0,11373
1777726053.678828,0,11374
1777726053.698874,2,19981
1777726053.698965,2,19982
1777726053.699046,2,19983
1777726053.699078,2,19984
1777726053.699106,2,19985
1777726053.699129,2,19986
1777726053.699152,2,19987
1777726053.699175,2,19988
1777726053.699196,2,19989
1777726053.699217,2,19990
1777726053.699240,2,19991
1777726053.710459,0,11375
1777726053.710502,0,11376
1777726053.710534,0,11377
1777726053.710559,0,11378
1777726053.710584,0,11379
1777726053.710609,0,11380
1777726053.710632,0,11381
1777726053.710656,0,11382
1777726053.710682,0,11383
1777726053.710705,0,11384
1777726053.710955,1,26553
1777726053.710987,1,26554
1777726053.711012,1,26555
1777726053.711037,1,26556
1777726053.711059,1,26557
1777726053.711082,1,26558
1777726053.711108,1,26559
1777726053.711132,1,26560
1777726053.711154,1,26561
1777726053.711176,1,26562
1777726053.711200,1,26563
1777726053.744409,2,19992
1777726053.744439,2,19993
1777726053.744465,2,19994
1777726053.744487,2,19995
1777726053.744510,2,19996
1777726053.744532,2,19997
1777726053.744555,2,19998
1777726053.744576,2,19999
1777726053.744597,2,20000
1777726053.744619,2,20001
1777726053.744641,2,20002
1777726053.752345,1,26564
1777726053.752378,1,26565
1777726053.752404,1,26566
1777726053.752427,1,26567
1777726053.752450,1,26568
1777726053.752472,1,26569
1777726053.752496,1,26570
1777726053.752518,1,26571
1777726053.752539,1,26572
1777726053.752560,1,26573
1777726053.755679,0,11385
1777726053.755718,0,11386
1777726053.755746,0,11387
1777726053.755770,0,11388
1777726053.755793,0,11389
1777726053.755816,0,11390
1777726053.755838,0,11391
1777726053.755859,0,11392
1777726053.755881,0,11393
1777726053.755903,0,11394
1777726053.784935,1,26574
1777726053.784987,1,26575
1777726053.785024,1,26576
1777726053.785056,1,26577
1777726053.785085,1,26578
1777726053.785115,1,26579
1777726053.785143,1,26580
1777726053.785175,1,26581
1777726053.785205,1,26582
1777726053.785232,1,26583
1777726053.785538,2,20003
1777726053.785567,2,20004
1777726053.785592,2,20005
1777726053.785616,2,20006
1777726053.785640,2,20007
1777726053.785661,2,20008
1777726053.785683,2,20009
1777726053.785705,2,20010
1777726053.785727,2,20011
1777726053.785749,2,20012
1777726053.785772,2,20013
1777726053.797048,0,11395
1777726053.797086,0,11396
1777726053.797113,0,11397
1777726053.797138,0,11398
1777726053.797160,0,11399
1777726053.797183,0,11400
1777726053.797207,0,11401
1777726053.797229,0,11402
1777726053.797250,0,11403
1777726053.797273,0,11404
1777726053.797294,0,11405
1777726053.797316,0,11406
1777726053.826667,2,20014
1777726053.826698,2,20015
1777726053.826723,2,20016
1777726053.826745,2,20017
1777726053.826768,2,20018
1777726053.826792,2,20019
1777726053.826814,2,20020
1777726053.826840,2,20021
1777726053.826872,2,20022
1777726053.826898,2,20023
1777726053.829890,1,26584
1777726053.829921,1,26585
1777726053.829958,1,26586
1777726053.829981,1,26587
1777726053.830005,1,26588
1777726053.830030,1,26589
1777726053.830052,1,26590
1777726053.830073,1,26591
1777726053.830094,1,26592
1777726053.830116,1,26593
1777726053.839150,0,11407
1777726053.839183,0,11408
1777726053.839209,0,11409
1777726053.839233,0,11410
1777726053.839256,0,11411
1777726053.839278,0,11412
1777726053.839300,0,11413
1777726053.839321,0,11414
1777726053.839343,0,11415
1777726053.839365,0,11416
1777726053.839388,0,11417
1777726053.861085,2,20024
1777726053.861116,2,20025
1777726053.861141,2,20026
1777726053.861166,2,20027
1777726053.861190,2,20028
1777726053.861212,2,20029
1777726053.861234,2,20030
1777726053.861255,2,20031
1777726053.861277,2,20032
1777726053.861298,2,20033
1777726053.861320,2,20034
1777726053.870898,1,26594
1777726053.870949,1,26595
1777726053.870979,1,26596
1777726053.871004,1,26597
1777726053.871029,1,26598
1777726053.871055,1,26599
1777726053.871079,1,26600
1777726053.871103,1,26601
1777726053.871126,1,26602
1777726053.871150,1,26603
1777726053.871290,0,11418
1777726053.871328,0,11419
1777726053.871356,0,11420
1777726053.871380,0,11421
1777726053.871405,0,11422
1777726053.871430,0,11423
1777726053.871453,0,11424
1777726053.871475,0,11425
1777726053.871498,0,11426
1777726053.904562,2,20035
1777726053.904597,2,20036
1777726053.904622,2,20037
1777726053.904648,2,20038
1777726053.904670,2,20039
1777726053.904692,2,20040
1777726053.904715,2,20041
1777726053.904736,2,20042
1777726053.904758,2,20043
1777726053.904780,2,20044
1777726053.904802,2,20045
1777726053.904823,2,20046
1777726053.912124,1,26604
1777726053.912163,1,26605
1777726053.912190,1,26606
1777726053.912215,1,26607
1777726053.912236,1,26608
1777726053.912260,1,26609
1777726053.912281,1,26610
1777726053.912302,1,26611
1777726053.912325,1,26612
1777726053.912347,1,26613
1777726053.912369,1,26614
1777726053.915588,0,11427
1777726053.915626,0,11428
1777726053.915653,0,11429
1777726053.915677,0,11430
1777726053.915699,0,11431
1777726053.915721,0,11432
1777726053.915743,0,11433
1777726053.915765,0,11434
1777726053.915788,0,11435
1777726053.944252,1,26615
1777726053.944284,1,26616
1777726053.944310,1,26617
1777726053.944334,1,26618
1777726053.944358,1,26619
1777726053.944381,1,26620
1777726053.944403,1,26621
1777726053.944426,1,26622
1777726053.944450,1,26623
1777726053.944474,1,26624
1777726053.945341,2,20047
1777726053.945372,2,20048
1777726053.945399,2,20049
1777726053.945426,2,20050
1777726053.945450,2,20051
1777726053.945474,2,20052
1777726053.945496,2,20053
1777726053.945518,2,20054
1777726053.945540,2,20055
1777726053.945563,2,20056
1777726053.956631,0,11436
1777726053.956672,0,11437
1777726053.956700,0,11438
1777726053.956725,0,11439
1777726053.956750,0,11440
1777726053.956772,0,11441
1777726053.956795,0,11442
1777726053.956818,0,11443
1777726053.956842,0,11444
1777726053.956864,0,11445
1777726053.956887,0,11446
1777726053.956910,0,11447
1777726053.986762,2,20057
1777726053.986795,2,20058
