time_ns,gst_buffer_pts_ns,stage
1775909107077286447,25904501869,post_decode
1775909107113724502,25946337350,post_depay
1775909107117098727,25946394888,post_decode
1775909107153662492,25986233378,post_depay
1775909107159702944,25986326330,post_decode
1775909107198165322,26030626425,post_depay
1775909107204385237,26030755704,post_decode
1775909107225968339,26058587125,post_depay
1775909107233176646,26058650417,post_decode
1775909107269299383,26101850458,post_depay
1775909107277458349,26101966035,post_decode
1775909107310642728,26143035070,post_depay
1775909107318321509,26143264496,post_decode
1775909107342053269,26173878657,post_depay
1775909107352305451,26174680640,post_decode
1775909107392232586,26219561562,post_depay
1775909107401343535,26224868479,post_decode
1775909107427786865,26260361954,post_depay
1775909107437541459,26260457632,post_decode
1775909107483043096,26315409772,post_depay
1775909107493120428,26315674066,post_decode
1775909107521323392,26352594907,post_depay
1775909107529444515,26353743696,post_decode
1775909107554066722,26386360903,post_depay
1775909107561906197,26386707944,post_decode
1775909107592335065,26424866143,post_depay
1775909107599147045,26425005835,post_decode
1775909107630671210,26463277398,post_depay
1775909107635473620,26463356985,post_decode
1775909107664892593,26493573835,post_depay
1775909107670092339,26497590324,post_decode
1775909107706650288,26539275736,post_depay
1775909107714103211,26539343645,post_decode
1775909107750701551,26579296546,post_depay
1775909107756887474,26583364408,post_decode
1775909107791059202,26623445730,post_depay
1775909107797639937,26623760928,post_decode
1775909107822645911,26654987342,post_depay
1775909107828781364,26655335181,post_decode
1775909107869062675,26699853136,post_depay
1775909107872939078,26701778220,post_decode
1775909107909184322,26741791862,post_depay
1775909107915270707,26741859617,post_decode
1775909107954242738,26786512002,post_depay
1775909107961088360,26786884623,post_decode
1775909107980816086,26813429908,post_depay
1775909107985604888,26813490649,post_decode
1775909108027329097,26859964921,post_depay
1775909108032292762,26860025893,post_decode
1775909108067827881,26900480840,post_depay
1775909108074237022,26900539158,post_decode
1775909108183663937,26990516933,post_depay
1775909108198287889,27016317852,post_decode
1775909108200057794,27032703013,post_depay
1775909108203578168,27032760071,post_decode
1775909108205437882,27038083519,post_depay
1775909108210564763,27038143416,post_decode
1775909108222283980,27054971488,post_depay
1775909108226436278,27055002979,post_decode
1775909108266767197,27096732518,post_depay
1775909108270929690,27099451793,post_decode
1775909108307826481,27140406996,post_depay
1775909108313866485,27140521532,post_decode
1775909108348557989,27181188687,post_depay
1775909108356416007,27181256669,post_decode
1775909108387797145,27217778857,post_depay
1775909108398542601,27220467512,post_decode
1775909108425170087,27257770089,post_depay
1775909108430504386,27257836502,post_decode
1775909108468076093,27300738654,post_depay
1775909108472752709,27300778093,post_decode
1775909108514741485,27344118655,post_depay
1775909108526052547,27347295279,post_decode
1775909108542199184,27374793481,post_depay
1775909108548073480,27374856395,post_decode
1775909108584658243,27417212099,post_depay
1775909108591900569,27417306705,post_decode
